DATE,WITHDRAWAL_AMT,DEPOSIT_AMT
30-Oct-17,," 40,00,000.00 "
30-Oct-17," 2,55,22,289.02 ",
30-Oct-17," 1,23,41,849.31 ",
30-Oct-17," 21,94,733.00 ",
31-Oct-17,," 24,99,010.00 "
31-Oct-17, 779.00 ,
31-Oct-17," 1,76,660.00 ",
31-Oct-17," 2,03,045.00 ",
31-Oct-17," 30,073.00 ",
31-Oct-17," 12,229.00 ",
31-Oct-17, 491.00 ,
31-Oct-17," 1,272.00 ",
31-Oct-17, 183.00 ,
31-Oct-17, 148.00 ,
31-Oct-17," 3,811.00 ",
31-Oct-17," 22,65,961.01 ",
31-Oct-17," 1,52,00,450.01 ",
31-Oct-17," 46,80,583.73 ",
31-Oct-17," 1,79,75,827.19 ",
31-Oct-17,," 1,00,00,000.00 "
31-Oct-17,," 1,44,00,000.00 "
31-Oct-17,," 1,50,00,000.00 "
31-Oct-17,," 17,00,000.00 "
31-Oct-17,," 40,00,000.00 "
31-Oct-17," 1,12,41,258.83 ",
31-Oct-17," 14,21,306.00 ",
31-Oct-17," 14,573.97 ",
01-Nov-17," 1,23,85,971.92 ",
01-Nov-17," 63,83,498.10 ",
01-Nov-17," 1,51,28,800.42 ",
01-Nov-17,," 1,40,00,000.00 "
01-Nov-17,," 51,00,000.00 "
01-Nov-17,," 1,50,00,000.00 "
01-Nov-17,," 1,00,00,000.00 "
01-Nov-17,," 30,00,000.00 "
01-Nov-17," 1,02,18,532.33 ",
01-Nov-17," 12,42,505.00 ",
02-Nov-17,," 63,00,000.00 "
02-Nov-17," 1,011.00 ",
02-Nov-17," 1,62,539.00 ",
02-Nov-17," 1,68,475.00 ",
02-Nov-17," 30,826.00 ",
02-Nov-17, 684.00 ,
02-Nov-17," 20,566.00 ",
02-Nov-17," 4,836.00 ",
02-Nov-17, 274.00 ,
02-Nov-17," 5,067.00 ",
02-Nov-17," 23,21,929.19 ",
02-Nov-17, 287.00 ,
02-Nov-17," 1,46,532.00 ",
02-Nov-17," 1,64,120.00 ",
02-Nov-17," 32,942.00 ",
02-Nov-17, 587.00 ,
02-Nov-17," 2,409.00 ",
02-Nov-17, 363.00 ,
02-Nov-17," 9,328.00 ",
02-Nov-17," 1,075.00 ",
02-Nov-17," 2,650.00 ",
02-Nov-17, 601.00 ,
02-Nov-17," 1,114.00 ",
02-Nov-17," 16,03,220.46 ",
02-Nov-17," 1,21,83,443.48 ",
02-Nov-17," 48,37,366.17 ",
02-Nov-17," 1,77,96,306.60 ",
02-Nov-17,," 49,00,000.00 "
02-Nov-17,," 1,28,00,000.00 "
02-Nov-17,," 1,00,00,000.00 "
02-Nov-17,," 1,00,00,000.00 "
02-Nov-17,," 65,00,000.00 "
02-Nov-17," 1,16,02,292.36 ",
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17,," 2,00,000.00 "
02-Nov-17," 14,75,869.00 ",
03-Nov-17," 2,020.00 ",
03-Nov-17," 2,34,367.00 ",
03-Nov-17," 2,17,005.00 ",
03-Nov-17," 26,918.00 ",
03-Nov-17, 236.00 ,
03-Nov-17, 175.00 ,
03-Nov-17," 5,500.00 ",
03-Nov-17," 7,092.00 ",
03-Nov-17," 3,770.00 ",
03-Nov-17," 2,653.00 ",
03-Nov-17, 769.00 ,
03-Nov-17," 2,765.00 ",
03-Nov-17, 195.00 ,
03-Nov-17," 3,144.00 ",
03-Nov-17, 739.00 ,
03-Nov-17," 35,521.00 ",
03-Nov-17," 25,19,074.22 ",
03-Nov-17," 1,31,24,786.09 ",
03-Nov-17," 53,61,828.25 ",
03-Nov-17," 1,97,98,605.84 ",
03-Nov-17,," 1,00,00,000.00 "
03-Nov-17,," 1,50,00,000.00 "
03-Nov-17,," 1,08,00,000.00 "
03-Nov-17,," 50,00,000.00 "
03-Nov-17,," 1,20,00,000.00 "
03-Nov-17,," 42,00,000.00 "
03-Nov-17," 1,07,74,385.35 ",
03-Nov-17," 13,70,233.00 ",
04-Nov-17," 1,31,19,088.78 ",
04-Nov-17," 52,09,044.78 ",
04-Nov-17,," 76,00,000.00 "
04-Nov-17,," 50,00,000.00 "
04-Nov-17,," 30,00,000.00 "
04-Nov-17,," 1,49,00,000.00 "
04-Nov-17,," 1,23,00,000.00 "
04-Nov-17," 1,82,89,031.88 ",
04-Nov-17,," 39,00,000.00 "
04-Nov-17,," 26,00,000.00 "
04-Nov-17," 1,12,88,749.38 ",
04-Nov-17," 6,38,070.00 ",
06-Nov-17," 1,11,95,845.83 ",
06-Nov-17," 2,16,86,446.46 ",
06-Nov-17," 1,11,79,036.97 ",
06-Nov-17," 2,30,08,987.51 ",
06-Nov-17,," 10,00,000.00 "
06-Nov-17,," 30,00,000.00 "
06-Nov-17,," 1,43,00,000.00 "
06-Nov-17,," 1,49,00,000.00 "
06-Nov-17,," 20,00,000.00 "
06-Nov-17,," 1,50,00,000.00 "
06-Nov-17,," 1,00,00,000.00 "
06-Nov-17,," 1,50,00,000.00 "
06-Nov-17,," 50,00,000.00 "
06-Nov-17," 1,68,29,785.76 ",
06-Nov-17,," 2,00,000.00 "
06-Nov-17,," 2,00,000.00 "
06-Nov-17,," 2,00,000.00 "
06-Nov-17,," 2,00,000.00 "
06-Nov-17,," 2,00,000.00 "
06-Nov-17," 16,65,598.00 ",
07-Nov-17,," 30,00,000.00 "
07-Nov-17,," 1,00,00,000.00 "
07-Nov-17," 1,95,06,872.35 ",
07-Nov-17," 64,05,393.01 ",
07-Nov-17," 9,735.00 ",
07-Nov-17," 8,58,293.00 ",
07-Nov-17," 7,56,990.00 ",
07-Nov-17," 1,02,118.00 ",
07-Nov-17, 614.00 ,
07-Nov-17, 685.00 ,
07-Nov-17," 38,123.00 ",
07-Nov-17," 1,951.00 ",
07-Nov-17, 236.00 ,
07-Nov-17," 13,510.00 ",
07-Nov-17," 1,346.00 ",
07-Nov-17," 12,540.00 ",
07-Nov-17, 487.00 ,
07-Nov-17," 1,909.00 ",
07-Nov-17," 10,712.00 ",
07-Nov-17," 1,247.00 ",
07-Nov-17," 2,904.00 ",
07-Nov-17," 1,710.00 ",
07-Nov-17," 79,60,611.58 ",
07-Nov-17," 2,12,33,504.65 ",
07-Nov-17,," 40,00,000.00 "
07-Nov-17,," 20,00,000.00 "
07-Nov-17,," 1,25,00,000.00 "
07-Nov-17,," 1,50,00,000.00 "
07-Nov-17,," 1,00,00,000.00 "
07-Nov-17,," 1,50,00,000.00 "
07-Nov-17,," 40,00,000.00 "
07-Nov-17,," 20,00,000.00 "
07-Nov-17," 1,31,33,973.27 ",
07-Nov-17," 17,52,117.00 ",
08-Nov-17," 1,75,23,889.06 ",
08-Nov-17," 63,03,161.50 ",
08-Nov-17," 2,01,20,323.19 ",
08-Nov-17," 1,142.00 ",
08-Nov-17," 2,40,653.00 ",
08-Nov-17," 2,36,055.00 ",
08-Nov-17," 14,561.00 ",
08-Nov-17," 8,608.00 ",
08-Nov-17, 195.00 ,
08-Nov-17," 4,881.00 ",
08-Nov-17, 673.00 ,
08-Nov-17," 5,390.00 ",
08-Nov-17, 482.00 ,
08-Nov-17," 4,954.00 ",
08-Nov-17," 37,60,532.88 ",
08-Nov-17,," 1,50,00,000.00 "
08-Nov-17,," 1,50,00,000.00 "
08-Nov-17,," 1,45,00,000.00 "
08-Nov-17,," 1,50,00,000.00 "
08-Nov-17,," 30,00,000.00 "
08-Nov-17," 1,35,26,600.28 ",
08-Nov-17," 15,04,096.00 ",
09-Nov-17," 1,60,08,871.32 ",
09-Nov-17," 72,92,869.91 ",
09-Nov-17," 2,997.00 ",
09-Nov-17," 3,89,324.00 ",
09-Nov-17," 1,96,405.00 ",
09-Nov-17," 32,981.00 ",
09-Nov-17," 12,454.00 ",
09-Nov-17," 6,883.00 ",
09-Nov-17," 8,198.00 ",
09-Nov-17," 5,093.00 ",
09-Nov-17, 868.00 ,
09-Nov-17, 553.00 ,
09-Nov-17," 4,954.00 ",
09-Nov-17, 44.00 ,
09-Nov-17, 573.00 ,
09-Nov-17," 2,013.00 ",
09-Nov-17," 1,055.00 ",
09-Nov-17," 28,89,935.40 ",
09-Nov-17," 2,00,60,478.91 ",
09-Nov-17,," 1,00,00,000.00 "
09-Nov-17,," 1,00,00,000.00 "
09-Nov-17,," 1,00,00,000.00 "
09-Nov-17,," 1,00,00,000.00 "
09-Nov-17,," 10,00,000.00 "
09-Nov-17,," 19,00,000.00 "
09-Nov-17,," 1,49,00,000.00 "
09-Nov-17," 1,10,47,218.86 ",
09-Nov-17," 15,39,228.00 ",
10-Nov-17," 1,69,10,747.11 ",
10-Nov-17," 63,39,388.89 ",
10-Nov-17," 2,14,55,008.65 ",
10-Nov-17, 556.00 ,
10-Nov-17," 3,22,446.00 ",
10-Nov-17," 2,30,740.00 ",
10-Nov-17," 29,945.00 ",
10-Nov-17," 4,661.00 ",
10-Nov-17, 472.00 ,
10-Nov-17," 1,545.00 ",
10-Nov-17, 197.00 ,
10-Nov-17," 1,276.00 ",
10-Nov-17, 96.00 ,
10-Nov-17," 6,553.00 ",
10-Nov-17, 512.00 ,
10-Nov-17," 3,400.00 ",
10-Nov-17," 33,30,853.72 ",
10-Nov-17,," 1,49,00,000.00 "
10-Nov-17,," 79,00,000.00 "
10-Nov-17,," 1,00,00,000.00 "
10-Nov-17,," 1,50,00,000.00 "
10-Nov-17,," 1,50,00,000.00 "
10-Nov-17,," 1,00,00,000.00 "
10-Nov-17,," 1,00,00,000.00 "
10-Nov-17,," 1,00,00,000.00 "
10-Nov-17,," 20,00,000.00 "
10-Nov-17,," 5,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17," 1,47,02,100.53 ",
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 1,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17,," 2,00,000.00 "
10-Nov-17," 16,01,529.00 ",
13-Nov-17," 1,79,49,148.90 ",
13-Nov-17," 5,01,50,855.34 ",
13-Nov-17," 1,11,17,280.79 ",
13-Nov-17," 1,51,64,457.68 ",
13-Nov-17," 5,42,706.00 ",
13-Nov-17," 6,51,375.00 ",
13-Nov-17," 2,290.00 ",
13-Nov-17," 20,357.00 ",
13-Nov-17," 21,103.00 ",
13-Nov-17, 673.00 ,
13-Nov-17," 1,356.00 ",
13-Nov-17, 303.00 ,
13-Nov-17, 834.00 ,
13-Nov-17," 17,144.00 ",
13-Nov-17, 894.00 ,
13-Nov-17," 2,995.00 ",
13-Nov-17, 883.00 ,
13-Nov-17," 9,418.00 ",
13-Nov-17," 73,48,968.03 ",
13-Nov-17," 8,673.00 ",
13-Nov-17,," 50,00,000.00 "
13-Nov-17,," 50,00,000.00 "
13-Nov-17," 3,37,64,418.48 ",
13-Nov-17,," 1,00,00,000.00 "
13-Nov-17,," 50,00,000.00 "
13-Nov-17,," 1,00,00,000.00 "
13-Nov-17,," 1,49,00,000.00 "
13-Nov-17,," 1,44,00,000.00 "
13-Nov-17,," 30,00,000.00 "
13-Nov-17,," 1,50,00,000.00 "
13-Nov-17,," 1,50,00,000.00 "
13-Nov-17,," 40,00,000.00 "
13-Nov-17,," 30,00,000.00 "
13-Nov-17,," 30,00,000.00 "
13-Nov-17,," 20,00,000.00 "
13-Nov-17,," 20,00,000.00 "
13-Nov-17,," 20,00,000.00 "
13-Nov-17," 1,54,23,123.73 ",
13-Nov-17," 36,84,187.00 ",
14-Nov-17," 1,10,03,781.16 ",
14-Nov-17," 1,01,86,634.22 ",
14-Nov-17," 2,66,08,158.76 ",
14-Nov-17,," 1,50,00,000.00 "
14-Nov-17,," 1,50,00,000.00 "
14-Nov-17,," 1,50,00,000.00 "
14-Nov-17,," 1,50,00,000.00 "
14-Nov-17,," 71,00,000.00 "
14-Nov-17,," 10,00,000.00 "
14-Nov-17,," 50,00,000.00 "
14-Nov-17,," 30,00,000.00 "
14-Nov-17," 1,52,55,818.20 ",
14-Nov-17," 25,71,400.00 ",
15-Nov-17," 1,000.00 ",
15-Nov-17," 2,38,258.00 ",
15-Nov-17," 1,89,795.00 ",
15-Nov-17," 70,982.00 ",
15-Nov-17," 5,073.00 ",
15-Nov-17, 902.00 ,
15-Nov-17, 382.00 ,
15-Nov-17," 1,610.00 ",
15-Nov-17," 4,683.00 ",
15-Nov-17," 1,72,694.00 ",
15-Nov-17," 30,92,035.61 ",
15-Nov-17," 1,71,21,993.39 ",
15-Nov-17," 77,87,060.91 ",
15-Nov-17,," 10,00,000.00 "
15-Nov-17," 2,19,47,189.39 ",
15-Nov-17,," 50,00,000.00 "
15-Nov-17,," 1,50,00,000.00 "
15-Nov-17,," 1,50,00,000.00 "
15-Nov-17,," 1,00,00,000.00 "
15-Nov-17,," 97,00,000.00 "
15-Nov-17,," 30,00,000.00 "
15-Nov-17," 1,23,21,256.02 ",
15-Nov-17," 17,05,979.00 ",
16-Nov-17," 1,35,57,833.57 ",
16-Nov-17," 55,13,328.13 ",
16-Nov-17," 1,106.00 ",
16-Nov-17," 2,72,536.00 ",
16-Nov-17," 2,55,255.00 ",
16-Nov-17," 29,744.00 ",
16-Nov-17," 8,796.00 ",
16-Nov-17, 170.00 ,
16-Nov-17," 3,230.00 ",
16-Nov-17," 2,742.00 ",
16-Nov-17, 50.00 ,
16-Nov-17, 491.00 ,
16-Nov-17," 7,371.00 ",
16-Nov-17, 593.00 ,
16-Nov-17," 34,48,067.46 ",
16-Nov-17," 2,82,998.00 ",
16-Nov-17," 2,44,625.00 ",
16-Nov-17," 14,244.00 ",
16-Nov-17, 426.00 ,
16-Nov-17," 4,647.00 ",
16-Nov-17," 1,300.00 ",
16-Nov-17," 18,872.00 ",
16-Nov-17," 2,155.00 ",
16-Nov-17, 491.00 ,
16-Nov-17," 4,145.00 ",
16-Nov-17, 244.00 ,
16-Nov-17, 491.00 ,
16-Nov-17," 7,21,306.00 ",
16-Nov-17," 33,75,777.44 ",
16-Nov-17,," 1,00,00,000.00 "
16-Nov-17,," 1,00,00,000.00 "
16-Nov-17,," 10,00,000.00 "
16-Nov-17,," 10,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 2,00,000.00 "
16-Nov-17,," 71,00,000.00 "
16-Nov-17,," 30,00,000.00 "
16-Nov-17,," 1,50,00,000.00 "
16-Nov-17,," 46,00,000.00 "
16-Nov-17," 2,16,26,445.66 ",
16-Nov-17," 1,17,33,361.73 ",
16-Nov-17," 18,14,160.00 ",
17-Nov-17," 1,49,71,245.62 ",
17-Nov-17," 54,35,286.34 ",
17-Nov-17," 2,08,61,757.31 ",
17-Nov-17,," 1,50,00,000.00 "
17-Nov-17,," 1,50,00,000.00 "
17-Nov-17,," 1,50,00,000.00 "
17-Nov-17,," 25,00,000.00 "
17-Nov-17,," 1,50,00,000.00 "
17-Nov-17," 1,23,47,257.33 ",
17-Nov-17," 17,09,379.00 ",
18-Nov-17," 1,39,26,346.19 ",
18-Nov-17," 48,72,112.13 ",
18-Nov-17," 1,77,73,410.87 ",
18-Nov-17,," 72,00,000.00 "
18-Nov-17,," 1,50,00,000.00 "
18-Nov-17,," 1,50,00,000.00 "
18-Nov-17,," 1,49,00,000.00 "
18-Nov-17,," 14,00,000.00 "
18-Nov-17," 1,06,86,662.56 ",
18-Nov-17,," 1,50,00,000.00 "
18-Nov-17,," 40,00,000.00 "
18-Nov-17," 15,01,379.00 ",
20-Nov-17," 2,747.00 ",
20-Nov-17," 1,77,211.00 ",
20-Nov-17," 2,13,105.00 ",
20-Nov-17," 22,042.00 ",
20-Nov-17, 403.00 ,
20-Nov-17," 5,331.00 ",
20-Nov-17, 100.00 ,
20-Nov-17," 3,506.00 ",
20-Nov-17, 673.00 ,
20-Nov-17," 8,268.00 ",
20-Nov-17, 694.00 ,
20-Nov-17," 5,326.00 ",
20-Nov-17," 1,956.00 ",
20-Nov-17, 621.00 ,
20-Nov-17, 592.00 ,
20-Nov-17," 40,77,046.13 ",
20-Nov-17," 1,33,39,075.61 ",
20-Nov-17," 2,79,86,192.28 ",
20-Nov-17," 63,49,038.84 ",
20-Nov-17," 2,48,04,182.53 ",
20-Nov-17," 18,081.00 ",
20-Nov-17," 3,72,536.00 ",
20-Nov-17," 7,93,270.00 ",
20-Nov-17," 93,624.00 ",
20-Nov-17, 342.00 ,
20-Nov-17," 32,646.00 ",
20-Nov-17, 107.00 ,
20-Nov-17," 39,608.00 ",
20-Nov-17, 914.00 ,
20-Nov-17," 7,546.00 ",
20-Nov-17," 1,032.00 ",
20-Nov-17," 18,396.00 ",
20-Nov-17, 897.00 ,
20-Nov-17, 893.00 ,
20-Nov-17," 1,140.00 ",
20-Nov-17," 55,468.00 ",
20-Nov-17," 1,06,74,344.68 ",
20-Nov-17,," 1,43,00,000.00 "
20-Nov-17,," 1,50,00,000.00 "
20-Nov-17,," 50,00,000.00 "
20-Nov-17,," 20,00,000.00 "
20-Nov-17,," 1,50,00,000.00 "
20-Nov-17,," 1,50,00,000.00 "
20-Nov-17,," 1,00,00,000.00 "
20-Nov-17,," 40,00,000.00 "
20-Nov-17,," 5,00,000.00 "
20-Nov-17," 1,43,26,635.57 ",
20-Nov-17," 22,96,982.00 ",
21-Nov-17," 1,71,91,175.02 ",
21-Nov-17," 49,32,628.60 ",
21-Nov-17," 1,93,48,174.80 ",
21-Nov-17, 112.00 ,
21-Nov-17," 95,133.00 ",
21-Nov-17," 2,13,215.00 ",
21-Nov-17," 49,530.00 ",
21-Nov-17," 19,411.00 ",
21-Nov-17, 880.00 ,
21-Nov-17, 20.00 ,
21-Nov-17," 1,180.00 ",
21-Nov-17," 2,096.00 ",
21-Nov-17," 6,913.00 ",
21-Nov-17," 44,10,107.34 ",
21-Nov-17,," 1,50,00,000.00 "
21-Nov-17,," 1,00,00,000.00 "
21-Nov-17,," 1,00,00,000.00 "
21-Nov-17,," 1,22,00,000.00 "
21-Nov-17,," 74,00,000.00 "
21-Nov-17,," 20,00,000.00 "
21-Nov-17," 1,16,85,929.54 ",
21-Nov-17," 16,64,003.00 ",
22-Nov-17," 1,38,74,776.93 ",
22-Nov-17," 43,45,158.72 ",
22-Nov-17," 1,778.00 ",
22-Nov-17," 1,48,408.00 ",
22-Nov-17," 2,09,755.00 ",
22-Nov-17," 33,101.00 ",
22-Nov-17," 27,838.00 ",
22-Nov-17," 16,203.00 ",
22-Nov-17," 14,102.00 ",
22-Nov-17, 491.00 ,
22-Nov-17," 5,185.00 ",
22-Nov-17," 1,479.00 ",
22-Nov-17," 23,65,694.38 ",
22-Nov-17," 1,66,76,591.51 ",
22-Nov-17,," 1,00,00,000.00 "
22-Nov-17,," 1,00,00,000.00 "
22-Nov-17,," 80,00,000.00 "
22-Nov-17,," 50,00,000.00 "
22-Nov-17,," 20,00,000.00 "
22-Nov-17,," 86,00,000.00 "
22-Nov-17,," 1,04,00,000.00 "
22-Nov-17," 1,03,72,252.68 ",
22-Nov-17," 16,19,067.00 ",
23-Nov-17," 1,29,33,724.97 ",
23-Nov-17," 46,03,882.44 ",
23-Nov-17, 799.00 ,
23-Nov-17," 83,099.00 ",
23-Nov-17," 1,14,500.00 ",
23-Nov-17," 19,953.00 ",
23-Nov-17," 22,213.00 ",
23-Nov-17," 32,287.00 ",
23-Nov-17," 7,884.00 ",
23-Nov-17," 5,185.00 ",
23-Nov-17, 250.00 ,
23-Nov-17," 1,716.00 ",
23-Nov-17," 62,86,443.70 ",
23-Nov-17," 1,64,47,091.39 ",
23-Nov-17,," 1,50,00,000.00 "
23-Nov-17,," 1,50,00,000.00 "
23-Nov-17,," 70,00,000.00 "
23-Nov-17,," 76,00,000.00 "
23-Nov-17," 1,01,73,426.09 ",
23-Nov-17," 11,98,396.00 ",
24-Nov-17," 1,14,71,432.99 ",
24-Nov-17," 49,52,867.62 ",
24-Nov-17," 2,602.00 ",
24-Nov-17," 1,25,222.00 ",
24-Nov-17," 2,40,775.00 ",
24-Nov-17," 53,492.00 ",
24-Nov-17," 10,404.00 ",
24-Nov-17, 30.00 ,
24-Nov-17," 8,967.00 ",
24-Nov-17," 2,243.00 ",
24-Nov-17, 20.00 ,
24-Nov-17, 398.00 ,
24-Nov-17, 212.00 ,
24-Nov-17, 48.00 ,
24-Nov-17," 4,836.00 ",
24-Nov-17, 253.00 ,
24-Nov-17, 618.00 ,
24-Nov-17, 288.00 ,
24-Nov-17," 27,83,530.88 ",
24-Nov-17," 1,47,10,696.88 ",
24-Nov-17,," 99,00,000.00 "
24-Nov-17,," 1,00,00,000.00 "
24-Nov-17,," 1,50,00,000.00 "
24-Nov-17,," 1,50,00,000.00 "
24-Nov-17,," 1,00,00,000.00 "
24-Nov-17,," 1,00,00,000.00 "
24-Nov-17,," 30,00,000.00 "
24-Nov-17," 96,91,120.04 ",
24-Nov-17," 12,80,129.00 ",
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
25-Nov-17,," 2,00,000.00 "
27-Nov-17," 1,02,57,579.65 ",
27-Nov-17," 4,00,80,940.39 ",
27-Nov-17," 1,93,80,949.31 ",
27-Nov-17," 61,36,060.34 ",
27-Nov-17,," 24,13,430.00 "
27-Nov-17," 2,43,77,326.89 ",
27-Nov-17,," 1,00,00,000.00 "
27-Nov-17,," 1,00,00,000.00 "
27-Nov-17,," 1,00,00,000.00 "
27-Nov-17,," 1,00,00,000.00 "
27-Nov-17,," 90,00,000.00 "
27-Nov-17,," 1,00,00,000.00 "
27-Nov-17,," 1,49,00,000.00 "
27-Nov-17,," 50,00,000.00 "
27-Nov-17,," 30,00,000.00 "
27-Nov-17,," 5,00,000.00 "
27-Nov-17," 1,37,74,252.44 ",
